completed_updates,logical_targets,ce_pass_targets,weighted_multipass_training_loss,training_seconds,cumulative_training_seconds,targets_per_second,peak_allocated_bytes,timestamp
12643,6628573184,13464240128,3.079453468322754,2.501465320587158,32283.95193505287,209592.35200467866,46773069824,1788662574.872133
12644,6629097472,13465288704,3.0929934978485107,2.5055503845214844,32286.457485437393,209250.63141371618,46773069824,1788662577.3858924
12645,6629621760,13466337280,3.100595235824585,2.5054731369018555,32288.962958574295,209257.0829349656,46773069824,1788662579.904978
12646,6630146048,13467385856,3.1224067211151123,2.5048370361328125,32291.467795610428,209310.22355428035,46773069824,1788662582.42142
12647,6630670336,13468434432,3.094569683074951,2.5029098987579346,32293.970705509186,209471.3837921921,46773069824,1788662584.9316738
12648,6631194624,13469483008,3.140019178390503,2.5063440799713135,32296.477049589157,209184.36705865254,46773069824,1788662587.447481
12649,6631718912,13470531584,3.0944972038269043,2.5032880306243896,32298.98033761978,209439.74228536058,46773069824,1788662589.960815
12650,6632243200,13471580160,3.1424219608306885,2.503610372543335,32301.483947992325,209412.77674424762,46773069824,1788662592.473574
12651,6632767488,13472628736,3.1032681465148926,2.504063606262207,32303.988011598587,209374.87318167606,46773069824,1788662594.9922767
12652,6633291776,13473677312,3.1052238941192627,2.503753900527954,32306.491765499115,209400.7721323753,46773069824,1788662597.5067036
12653,6633816064,13474725888,3.0770926475524902,2.503117561340332,32308.994883060455,209454.00571568124,46773069824,1788662600.0169752
12654,6634340352,13475774464,3.0699267387390137,2.5046329498291016,32311.499516010284,209327.27888762052,46773069824,1788662602.5299246
12655,6634864640,13476823040,3.0483713150024414,2.5043704509735107,32314.003886461258,209349.2197994096,46773069824,1788662605.0429568
12656,6635388928,13477871616,3.0964016914367676,2.5039379596710205,32316.50782442093,209385.37952788715,46773069824,1788662607.5559757
12657,6635913216,13478920192,3.088809013366699,2.5042622089385986,32319.012086629868,209358.26852660655,46773069824,1788662610.0680013
12658,6636437504,13479968768,3.0739119052886963,2.5754470825195312,32321.587533712387,203571.6453110327,46773069824,1788662612.6523087
12659,6636961792,13481017344,3.115391254425049,2.505399465560913,32324.092933177948,209263.23614530728,46773069824,1788662615.1677184
12660,6637486080,13482065920,3.0929861068725586,2.5118613243103027,32326.60479450226,208724.89851483222,46773069824,1788662617.6919198
12661,6638010368,13483114496,3.1564176082611084,2.505110263824463,32329.109904766083,209287.39447962987,46773069824,1788662620.2088158
12662,6638534656,13484163072,3.0686800479888916,2.5069031715393066,32331.616807937622,209137.71459233222,46773069824,1788662622.7241824
12663,6639058944,13485211648,3.0817887783050537,2.50492787361145,32334.121735811234,209302.63323075805,46773069824,1788662625.2387638
12664,6639583232,13486260224,3.061939239501953,2.504197120666504,32336.6259329319,209363.71009821235,46773069824,1788662627.751608
12665,6640107520,13487308800,3.0885603427886963,2.503868341445923,32339.129801273346,209391.20133498573,46773069824,1788662630.2631025
12666,6640631808,13488357376,3.0988821983337402,2.5057830810546875,32341.6355843544,209231.19960540498,46773069824,1788662632.781369
12667,6641156096,13489405952,3.0852293968200684,2.5590622425079346,32344.19464659691,204875.0480903453,46773069824,1788662635.3482938
12668,6641680384,13490454528,3.0313220024108887,2.5035765171051025,32346.698223114014,209415.60859751023,46773069824,1788662637.8628128
12669,6642204672,13491503104,3.08089280128479,2.5016725063323975,32349.199895620346,209574.99379830406,46773069824,1788662640.3729157
12670,6642728960,13492551680,3.1171798706054688,2.5063421726226807,32351.70623779297,209184.526249812,46773069824,1788662642.8878343
12671,6643253248,13493600256,3.0992846488952637,2.5044541358947754,32354.210691928864,209342.2245134011,46773069824,1788662645.4040205
12672,6643777536,13495173120,3.1087870597839355,3.818424940109253,32358.029116868973,137304.7809563592,46773069824,1788662649.2320924
12673,6644301824,13496221696,3.1054129600524902,2.505796194076538,32360.53491306305,209230.104682642,46773069824,1788662651.7478483
12674,6644826112,13497270272,3.1014621257781982,2.5041744709014893,32363.03908753395,209365.60375174624,46773069824,1788662654.2632794
12675,6645350400,13498318848,3.1039037704467773,2.501579999923706,32365.540667533875,209582.74371236973,46773069824,1788662656.7740097
12676,6645874688,13499367424,3.1407010555267334,2.503469705581665,32368.044137239456,209424.54339713493,46773069824,1788662659.2910888
12677,6646398976,13500416000,3.0503158569335938,2.503263235092163,32370.54740047455,209441.81684540148,46773069824,1788662661.8044753
12678,6646923264,13501464576,3.1027820110321045,2.503511428833008,32373.05091190338,209421.05315029167,46773069824,1788662664.3187668
12679,6647447552,13502513152,3.0692007541656494,2.502173900604248,32375.553085803986,209532.9984352367,46773069824,1788662666.8283334
12680,6647971840,13503561728,3.063847780227661,2.511823892593384,32378.06490969658,208728.00897625356,46773069824,1788662669.3523178
12681,6648496128,13504610304,3.0747599601745605,2.506239414215088,32380.571149110794,209193.10303169827,46773069824,1788662671.8682206
12682,6649020416,13505658880,3.114542007446289,2.504485845565796,32383.07563495636,209339.57400009045,46773069824,1788662674.3828425
12683,6649544704,13506707456,3.115877389907837,2.502004861831665,32385.57763981819,209547.15476299266,46773069824,1788662676.8946068
12684,6650068992,13507756032,3.0514445304870605,2.5038561820983887,32388.08149600029,209392.2181906685,46773069824,1788662679.4099858
12685,6650593280,13508804608,3.1009156703948975,2.5003700256347656,32390.581866025925,209684.16459355838,46773069824,1788662681.920067
12686,6651117568,13509853184,3.0929744243621826,2.5063507556915283,32393.088216781616,209183.80989150237,46773069824,1788662684.4382372
12687,6651641856,13510901760,3.082376003265381,2.5036890506744385,32395.59190583229,209406.19597260628,46773069824,1788662686.9501147
12688,6652166144,13511950336,3.1554832458496094,2.5013630390167236,32398.093268871307,209600.92230598227,46773069824,1788662689.4595068
12689,6652690432,13512998912,3.0761427879333496,2.5014941692352295,32400.594763040543,209589.93486692323,46773069824,1788662691.969605
12690,6653214720,13514047488,3.0907628536224365,2.5834503173828125,32403.178213357925,202941.00353790997,46773069824,1788662694.5619154
12691,6653739008,13515096064,3.0883917808532715,2.502638339996338,32405.68085169792,209494.11332073144,46773069824,1788662697.072893
12692,6654263296,13516144640,3.080822467803955,2.505052089691162,32408.185903787613,209292.2547030299,46773069824,1788662699.586853
12693,6654787584,13517193216,3.1877191066741943,2.5014874935150146,32410.687391281128,209590.49419962775,46773069824,1788662702.096769
12694,6655311872,13518241792,3.083496332168579,2.5132384300231934,32413.20062971115,208610.52964050116,46773069824,1788662704.6193886
12695,6655836160,13519290368,3.1195898056030273,2.5219640731811523,32415.722593784332,207888.7663687747,46773069824,1788662707.1510227
12696,6656360448,13520338944,3.139551877975464,2.5013837814331055,32418.223977565765,209599.18421619502,46773069824,1788662709.6615376
12697,6656884736,13521387520,3.131345748901367,2.501250743865967,32420.72522830963,209610.33246497047,46773069824,1788662712.1718404
12698,6657409024,13522436096,3.107635498046875,2.503264904022217,32423.228493213654,209441.67721026254,46773069824,1788662714.6845694
12699,6657933312,13523484672,3.1362862586975098,2.5032262802124023,32425.731719493866,209444.90881404193,46773069824,1788662717.1965773
12700,6658457600,13524533248,3.0625734329223633,2.5023093223571777,32428.234028816223,209521.6587796269,46773069824,1788662719.711487
12701,6658981888,13525581824,3.087974786758423,2.5032155513763428,32430.7372443676,209445.80649945658,46773069824,1788662722.368299
12702,6659506176,13526630400,3.113574743270874,2.5020058155059814,32433.239250183105,209547.0748911801,46773069824,1788662724.8810143
12703,6660030464,13527678976,3.1118998527526855,2.5040156841278076,32435.743265867233,209378.8802215984,46773069824,1788662727.3981879
12704,6660554752,13529251840,3.0852880477905273,3.820158004760742,32439.563423871994,137242.49084635344,46773069824,1788662731.228888
12705,6661079040,13530300416,3.139340400695801,2.504507303237915,32442.067931175232,209337.78045772997,46773069824,1788662733.7433112
12706,6661603328,13531348992,3.074780225753784,2.5022692680358887,32444.570200443268,209525.0126344438,46773069824,1788662736.2541182
12707,6662127616,13532397568,3.1721644401550293,2.503462553024292,32447.073662996292,209425.14173684653,46773069824,1788662738.7679248
12708,6662651904,13533446144,3.065704345703125,2.5019819736480713,32449.57564496994,209549.07170476136,46773069824,1788662741.2797544
12709,6663176192,13534494720,3.299842596054077,2.5022566318511963,32452.07790160179,209526.07071806464,46773069824,1788662743.7915094
12710,6663700480,13535543296,3.02083158493042,2.501055955886841,32454.57895755768,209626.65739883238,46773069824,1788662746.3044572
12711,6664224768,13536591872,3.1317214965820312,2.503012180328369,32457.081969738007,209462.82408071178,46773069824,1788662748.8164463
12712,6664749056,13537640448,3.09631085395813,2.500347852706909,32459.582317590714,209686.02405957194,46773069824,1788662751.3248792
12713,6665273344,13538689024,3.062316417694092,2.55222487449646,32462.13454246521,205423.9049384076,46773069824,1788662753.8880663
12714,6665797632,13539737600,3.1202640533447266,2.5019547939300537,32464.63649725914,209551.34811866522,46773069824,1788662756.3980021
12715,6666321920,13540786176,3.068676710128784,2.504300117492676,32467.140797376633,209355.09938997292,46773069824,1788662758.9159214
12716,6666846208,13541834752,3.103609800338745,2.503952741622925,32469.644750118256,209384.14343242967,46773069824,1788662761.5364804
12717,6667370496,13542883328,3.110818386077881,2.502450942993164,32472.14720106125,209509.80136813503,46773069824,1788662764.048622
12718,6667894784,13543931904,3.149841547012329,2.5058979988098145,32474.65309906006,209221.6044902915,46773069824,1788662766.563737
12719,6668419072,13544980480,3.107905387878418,2.505897045135498,32477.158996105194,209221.6841141815,46773069824,1788662769.0789137
12720,6668943360,13546029056,3.101651191711426,2.5047643184661865,32479.66376042366,209316.3001942842,46773069824,1788662771.593395
12721,6669467648,13547077632,3.1089468002319336,2.5030343532562256,32482.166794776917,209460.96857118554,46773069824,1788662774.1085615
12722,6669991936,13548126208,3.173543930053711,2.5017590522766113,32484.668553829193,209567.7437532986,46773069824,1788662776.6197038
12723,6670516224,13549174784,3.1122045516967773,2.5070791244506836,32487.175632953644,209123.03679879857,46773069824,1788662779.1362557
12724,6671040512,13550223360,3.0941643714904785,2.5055243968963623,32489.68115735054,209252.8017884978,46773069824,1788662781.6501827
12725,6671564800,13551271936,3.0741281509399414,2.5038881301879883,32492.185045480728,209389.54647332316,46773069824,1788662784.1720393
12726,6672089088,13552320512,3.0918052196502686,2.5055723190307617,32494.69061779976,209248.7995727906,46773069824,1788662786.6924286
12727,6672613376,13553369088,3.112422466278076,2.5044331550598145,32497.19505095482,209343.97827339024,46773069824,1788662789.2083974
12728,6673137664,13554417664,3.090203046798706,2.553396224975586,32499.748447179794,205329.66833418614,46773069824,1788662791.7716842
12729,6673661952,13555466240,3.1007423400878906,2.5044944286346436,32502.25294160843,209338.85657945828,46773069824,1788662794.286026
12730,6674186240,13556514816,3.105211019515991,2.5055577754974365,32504.758499383926,209250.0141593867,46773069824,1788662796.80634
12731,6674710528,13557563392,3.1449475288391113,2.5030508041381836,32507.261550188065,209459.59192407032,46773069824,1788662799.3190022
12732,6675234816,13558611968,3.138439416885376,2.5039024353027344,32509.765452623367,209388.35020407292,46773069824,1788662801.8309665
12733,6675759104,13559660544,3.121455430984497,2.5050837993621826,32512.27053642273,209289.60545491075,46773069824,1788662804.3443656
12734,6676283392,13560709120,3.0961687564849854,2.506472587585449,32514.777009010315,209173.64211234418,46773069824,1788662806.859499
12735,6676807680,13561757696,3.1031477451324463,2.503865957260132,32517.280874967575,209391.40071767452,46773069824,1788662809.372379
12736,6677331968,13563330560,3.0600218772888184,3.936574697494507,32521.21744966507,133183.80579281045,46773069824,1788662813.3221483
12737,6677856256,13564379136,3.1081044673919678,2.505284309387207,32523.722733974457,209272.85499514462,46773069824,1788662815.8361127
12738,6678380544,13565427712,3.2294180393218994,2.5057272911071777,32526.228461265564,209235.8581321668,46773069824,1788662818.3522081
12739,6678904832,13566476288,3.0978729724884033,2.5031063556671143,32528.73156762123,209454.94337985077,46773069824,1788662820.86332
12740,6679429120,13567524864,3.1568727493286133,2.502819299697876,32531.23438692093,209478.96640532085,46773069824,1788662823.375236
12741,6679953408,13568573440,3.1474225521087646,2.50411057472229,32533.73849749565,209370.94603266247,46773069824,1788662825.8881154
12742,6680477696,13569622016,3.126556873321533,2.5041370391845703,32536.242634534836,209368.73333846199,46773069824,1788662828.4029653
12743,6681001984,13570670592,3.134120225906372,2.5033226013183594,32538.745957136154,209436.84993851252,46773069824,1788662830.9150991
12744,6681526272,13571719168,3.1026251316070557,2.5034797191619873,32541.249436855316,209423.70572728256,46773069824,1788662833.4262705
12745,6682050560,13572767744,3.1697542667388916,2.504342794418335,32543.753779649734,209351.53173460523,46773069824,1788662835.9389546
12746,6682574848,13573816320,3.1664297580718994,2.5026400089263916,32546.25641965866,209493.97361585157,46773069824,1788662838.4510174
